,year,month,day,hour,minute,SP,spot_price
35324,2021,1,6,22,0,45.0,57.64
35325,2021,1,6,22,30,46.0,52.37
35326,2021,1,6,23,0,47.0,54.19
35327,2021,1,6,23,30,48.0,58.79
35328,2021,1,7,0,0,1.0,59.35
35329,2021,1,7,0,30,2.0,64.01
35330,2021,1,7,1,0,3.0,59.63
35331,2021,1,7,1,30,4.0,50.73
35332,2021,1,7,2,0,5.0,53.31
35333,2021,1,7,2,30,6.0,54.36
35334,2021,1,7,3,0,7.0,58.59
35335,2021,1,7,3,30,8.0,56.12
35336,2021,1,7,4,0,9.0,57.26
35337,2021,1,7,4,30,10.0,56.06
35338,2021,1,7,5,0,11.0,62.93
35339,2021,1,7,5,30,12.0,55.3
35340,2021,1,7,6,0,13.0,67.08
35341,2021,1,7,6,30,14.0,59.32
35342,2021,1,7,7,0,15.0,71.32
35343,2021,1,7,7,30,16.0,93.94
35344,2021,1,7,8,0,17.0,77.65
35345,2021,1,7,8,30,18.0,96.19
35346,2021,1,7,9,0,19.0,95.74
35347,2021,1,7,9,30,20.0,97.94
35348,2021,1,7,10,0,21.0,108.75
35349,2021,1,7,10,30,22.0,115.62
35350,2021,1,7,11,0,23.0,89.86
35351,2021,1,7,11,30,24.0,85.62
35352,2021,1,7,12,0,25.0,108.21
35353,2021,1,7,12,30,26.0,123.39
35354,2021,1,7,13,0,27.0,99.59
35355,2021,1,7,13,30,28.0,96.11
35356,2021,1,7,14,0,29.0,104.24
35357,2021,1,7,14,30,30.0,86.11
35358,2021,1,7,15,0,31.0,116.53
35359,2021,1,7,15,30,32.0,161.72
35360,2021,1,7,16,0,33.0,101.3
35361,2021,1,7,16,30,34.0,221.74
35362,2021,1,7,17,0,35.0,812.52
35363,2021,1,7,17,30,36.0,822.77
35364,2021,1,7,18,0,37.0,360.38
35365,2021,1,7,18,30,38.0,152.63
35366,2021,1,7,19,0,39.0,96.29
35367,2021,1,7,19,30,40.0,95.61
35368,2021,1,7,20,0,41.0,112.39
35369,2021,1,7,20,30,42.0,67.57
35370,2021,1,7,21,0,43.0,67.22
35371,2021,1,7,21,30,44.0,57.52
35372,2021,1,7,22,0,45.0,60.02
35373,2021,1,7,22,30,46.0,57.42
35374,2021,1,7,23,0,47.0,57.35
35375,2021,1,7,23,30,48.0,58.5
35376,2021,1,8,0,0,1.0,66.88
35377,2021,1,8,0,30,2.0,62.7
35378,2021,1,8,1,0,3.0,61.97
35379,2021,1,8,1,30,4.0,58.74
35380,2021,1,8,2,0,5.0,56.46
35381,2021,1,8,2,30,6.0,46.32
35382,2021,1,8,3,0,7.0,55.03
35383,2021,1,8,3,30,8.0,54.81
35384,2021,1,8,4,0,9.0,56.16
35385,2021,1,8,4,30,10.0,54.81
35386,2021,1,8,5,0,11.0,66.0
35387,2021,1,8,5,30,12.0,66.31
35388,2021,1,8,6,0,13.0,89.55
35389,2021,1,8,6,30,14.0,73.82
35390,2021,1,8,7,0,15.0,55.54
35391,2021,1,8,7,30,16.0,78.89
35392,2021,1,8,8,0,17.0,72.52
35393,2021,1,8,8,30,18.0,114.2
35394,2021,1,8,9,0,19.0,90.27
35395,2021,1,8,9,30,20.0,117.43
35396,2021,1,8,10,0,21.0,102.47
35397,2021,1,8,10,30,22.0,93.21
35398,2021,1,8,11,0,23.0,104.58
35399,2021,1,8,11,30,24.0,118.34
35400,2021,1,8,12,0,25.0,125.14
35401,2021,1,8,12,30,26.0,127.92
35402,2021,1,8,13,0,27.0,148.85
35403,2021,1,8,13,30,28.0,126.73
35404,2021,1,8,14,0,29.0,103.33
35405,2021,1,8,14,30,30.0,126.87
35406,2021,1,8,15,0,31.0,108.44
35407,2021,1,8,15,30,32.0,136.35
35408,2021,1,8,16,0,33.0,182.4
35409,2021,1,8,16,30,34.0,370.51
35410,2021,1,8,17,0,35.0,986.15
35411,2021,1,8,17,30,36.0,804.15
35412,2021,1,8,18,0,37.0,283.6
35413,2021,1,8,18,30,38.0,158.64
35414,2021,1,8,19,0,39.0,146.96
35415,2021,1,8,19,30,40.0,210.96
35416,2021,1,8,20,0,41.0,148.91
35417,2021,1,8,20,30,42.0,107.5
35418,2021,1,8,21,0,43.0,129.69
35419,2021,1,8,21,30,44.0,99.69
35420,2021,1,8,22,0,45.0,87.47
35421,2021,1,8,22,30,46.0,76.19
35422,2021,1,8,23,0,47.0,70.8
35423,2021,1,8,23,30,48.0,69.18
35424,2021,1,9,0,0,1.0,69.2
35425,2021,1,9,0,30,2.0,73.6
35426,2021,1,9,1,0,3.0,74.76
35427,2021,1,9,1,30,4.0,73.07
35428,2021,1,9,2,0,5.0,71.05
35429,2021,1,9,2,30,6.0,70.5
35430,2021,1,9,3,0,7.0,65.05
35431,2021,1,9,3,30,8.0,61.78
35432,2021,1,9,4,0,9.0,62.74
35433,2021,1,9,4,30,10.0,65.09
35434,2021,1,9,5,0,11.0,45.67
35435,2021,1,9,5,30,12.0,53.9
35436,2021,1,9,6,0,13.0,59.67
35437,2021,1,9,6,30,14.0,56.05
35438,2021,1,9,7,0,15.0,58.63
35439,2021,1,9,7,30,16.0,58.95
35440,2021,1,9,8,0,17.0,56.51
35441,2021,1,9,8,30,18.0,58.71
35442,2021,1,9,9,0,19.0,51.62
35443,2021,1,9,9,30,20.0,46.19
35444,2021,1,9,10,0,21.0,52.0
35445,2021,1,9,10,30,22.0,56.4
35446,2021,1,9,11,0,23.0,63.38
35447,2021,1,9,11,30,24.0,67.42
35448,2021,1,9,12,0,25.0,71.16
35449,2021,1,9,12,30,26.0,70.44
35450,2021,1,9,13,0,27.0,70.78
35451,2021,1,9,13,30,28.0,63.95
35452,2021,1,9,14,0,29.0,64.26
35453,2021,1,9,14,30,30.0,60.66
35454,2021,1,9,15,0,31.0,61.07
35455,2021,1,9,15,30,32.0,54.73
35456,2021,1,9,16,0,33.0,56.2
35457,2021,1,9,16,30,34.0,84.67
35458,2021,1,9,17,0,35.0,111.82
35459,2021,1,9,17,30,36.0,97.35
35460,2021,1,9,18,0,37.0,103.06
35461,2021,1,9,18,30,38.0,99.48
35462,2021,1,9,19,0,39.0,109.17
35463,2021,1,9,19,30,40.0,85.22
35464,2021,1,9,20,0,41.0,56.92
35465,2021,1,9,20,30,42.0,58.0
35466,2021,1,9,21,0,43.0,68.78
35467,2021,1,9,21,30,44.0,66.91
35468,2021,1,9,22,0,45.0,64.99
35469,2021,1,9,22,30,46.0,65.04
35470,2021,1,9,23,0,47.0,54.69
35471,2021,1,9,23,30,48.0,62.79
35472,2021,1,10,0,0,1.0,50.62
35473,2021,1,10,0,30,2.0,63.21
35474,2021,1,10,1,0,3.0,68.04
35475,2021,1,10,1,30,4.0,70.0
35476,2021,1,10,2,0,5.0,61.55
35477,2021,1,10,2,30,6.0,68.43
35478,2021,1,10,3,0,7.0,69.25
35479,2021,1,10,3,30,8.0,68.56
35480,2021,1,10,4,0,9.0,63.89
35481,2021,1,10,4,30,10.0,68.66
35482,2021,1,10,5,0,11.0,71.95
35483,2021,1,10,5,30,12.0,70.16
35484,2021,1,10,6,0,13.0,68.1
35485,2021,1,10,6,30,14.0,56.94
35486,2021,1,10,7,0,15.0,53.73
35487,2021,1,10,7,30,16.0,53.9
35488,2021,1,10,8,0,17.0,53.34
35489,2021,1,10,8,30,18.0,62.99
35490,2021,1,10,9,0,19.0,51.21
35491,2021,1,10,9,30,20.0,48.05
35492,2021,1,10,10,0,21.0,52.48
35493,2021,1,10,10,30,22.0,64.56
35494,2021,1,10,11,0,23.0,86.54
35495,2021,1,10,11,30,24.0,90.67
35496,2021,1,10,12,0,25.0,80.94
35497,2021,1,10,12,30,26.0,84.18
35498,2021,1,10,13,0,27.0,90.31
35499,2021,1,10,13,30,28.0,82.12
35500,2021,1,10,14,0,29.0,63.5
35501,2021,1,10,14,30,30.0,52.67
35502,2021,1,10,15,0,31.0,42.11
35503,2021,1,10,15,30,32.0,51.69
35504,2021,1,10,16,0,33.0,52.71
35505,2021,1,10,16,30,34.0,67.03
35506,2021,1,10,17,0,35.0,93.61
35507,2021,1,10,17,30,36.0,81.41
35508,2021,1,10,18,0,37.0,72.86
35509,2021,1,10,18,30,38.0,70.68
35510,2021,1,10,19,0,39.0,54.01
35511,2021,1,10,19,30,40.0,47.18
35512,2021,1,10,20,0,41.0,41.12
35513,2021,1,10,20,30,42.0,51.96
35514,2021,1,10,21,0,43.0,59.6
35515,2021,1,10,21,30,44.0,57.43
35516,2021,1,10,22,0,45.0,52.27
35517,2021,1,10,22,30,46.0,48.18
35518,2021,1,10,23,0,47.0,24.06
35519,2021,1,10,23,30,48.0,36.66
35520,2021,1,11,0,0,1.0,39.7
35521,2021,1,11,0,30,2.0,42.54
35522,2021,1,11,1,0,3.0,50.85
35523,2021,1,11,1,30,4.0,40.58
35524,2021,1,11,2,0,5.0,27.58
35525,2021,1,11,2,30,6.0,11.86
35526,2021,1,11,3,0,7.0,45.55
35527,2021,1,11,3,30,8.0,29.74
35528,2021,1,11,4,0,9.0,35.7
35529,2021,1,11,4,30,10.0,46.07
35530,2021,1,11,5,0,11.0,40.58
35531,2021,1,11,5,30,12.0,47.4
35532,2021,1,11,6,0,13.0,63.58
35533,2021,1,11,6,30,14.0,52.99
35534,2021,1,11,7,0,15.0,54.67
35535,2021,1,11,7,30,16.0,66.01
35536,2021,1,11,8,0,17.0,68.88
35537,2021,1,11,8,30,18.0,74.79
35538,2021,1,11,9,0,19.0,82.21
35539,2021,1,11,9,30,20.0,84.17
35540,2021,1,11,10,0,21.0,79.48
35541,2021,1,11,10,30,22.0,64.32
35542,2021,1,11,11,0,23.0,52.17
35543,2021,1,11,11,30,24.0,64.42
35544,2021,1,11,12,0,25.0,66.75
35545,2021,1,11,12,30,26.0,68.92
35546,2021,1,11,13,0,27.0,57.58
35547,2021,1,11,13,30,28.0,57.41
35548,2021,1,11,14,0,29.0,57.26
35549,2021,1,11,14,30,30.0,49.14
35550,2021,1,11,15,0,31.0,57.71
35551,2021,1,11,15,30,32.0,73.7
35552,2021,1,11,16,0,33.0,58.34
35553,2021,1,11,16,30,34.0,72.47
35554,2021,1,11,17,0,35.0,65.0
35555,2021,1,11,17,30,36.0,65.34
35556,2021,1,11,18,0,37.0,66.46
35557,2021,1,11,18,30,38.0,62.65
35558,2021,1,11,19,0,39.0,37.65
35559,2021,1,11,19,30,40.0,28.48
35560,2021,1,11,20,0,41.0,30.77
35561,2021,1,11,20,30,42.0,43.51
35562,2021,1,11,21,0,43.0,53.52
35563,2021,1,11,21,30,44.0,54.18
35564,2021,1,11,22,0,45.0,41.98
35565,2021,1,11,22,30,46.0,44.07
35566,2021,1,11,23,0,47.0,24.7
35567,2021,1,11,23,30,48.0,22.04
35568,2021,1,12,0,0,1.0,40.24
35569,2021,1,12,0,30,2.0,67.27
35570,2021,1,12,1,0,3.0,65.08
35571,2021,1,12,1,30,4.0,67.94
35572,2021,1,12,2,0,5.0,57.96
35573,2021,1,12,2,30,6.0,54.58
35574,2021,1,12,3,0,7.0,34.25
35575,2021,1,12,3,30,8.0,28.13
35576,2021,1,12,4,0,9.0,44.91
35577,2021,1,12,4,30,10.0,40.9
35578,2021,1,12,5,0,11.0,61.75
35579,2021,1,12,5,30,12.0,40.73
35580,2021,1,12,6,0,13.0,67.15
35581,2021,1,12,6,30,14.0,27.79
35582,2021,1,12,7,0,15.0,35.21
35583,2021,1,12,7,30,16.0,54.24
35584,2021,1,12,8,0,17.0,42.55
35585,2021,1,12,8,30,18.0,63.12
35586,2021,1,12,9,0,19.0,56.9
35587,2021,1,12,9,30,20.0,79.03
35588,2021,1,12,10,0,21.0,87.02
35589,2021,1,12,10,30,22.0,77.75
35590,2021,1,12,11,0,23.0,72.66
35591,2021,1,12,11,30,24.0,67.46
35592,2021,1,12,12,0,25.0,68.43
35593,2021,1,12,12,30,26.0,72.59
35594,2021,1,12,13,0,27.0,86.15
35595,2021,1,12,13,30,28.0,84.12
35596,2021,1,12,14,0,29.0,73.93
35597,2021,1,12,14,30,30.0,84.82
35598,2021,1,12,15,0,31.0,86.8
35599,2021,1,12,15,30,32.0,75.06
35600,2021,1,12,16,0,33.0,84.8
35601,2021,1,12,16,30,34.0,190.54
35602,2021,1,12,17,0,35.0,667.2
35603,2021,1,12,17,30,36.0,661.75
35604,2021,1,12,18,0,37.0,288.55
35605,2021,1,12,18,30,38.0,131.84
35606,2021,1,12,19,0,39.0,101.3
35607,2021,1,12,19,30,40.0,81.03
35608,2021,1,12,20,0,41.0,74.1
35609,2021,1,12,20,30,42.0,68.35
35610,2021,1,12,21,0,43.0,85.8
35611,2021,1,12,21,30,44.0,56.4
35612,2021,1,12,22,0,45.0,53.53
35613,2021,1,12,22,30,46.0,55.87
35614,2021,1,12,23,0,47.0,75.55
35615,2021,1,12,23,30,48.0,49.88
35616,2021,1,13,0,0,1.0,72.06
35617,2021,1,13,0,30,2.0,79.07
35618,2021,1,13,1,0,3.0,86.38
35619,2021,1,13,1,30,4.0,83.72
35620,2021,1,13,2,0,5.0,78.16
35621,2021,1,13,2,30,6.0,64.92
35622,2021,1,13,3,0,7.0,68.58
35623,2021,1,13,3,30,8.0,57.3
35624,2021,1,13,4,0,9.0,64.88
35625,2021,1,13,4,30,10.0,67.7
35626,2021,1,13,5,0,11.0,87.68
35627,2021,1,13,5,30,12.0,61.16
35628,2021,1,13,6,0,13.0,83.42
35629,2021,1,13,6,30,14.0,49.82
35630,2021,1,13,7,0,15.0,49.31
35631,2021,1,13,7,30,16.0,106.51
35632,2021,1,13,8,0,17.0,97.61
35633,2021,1,13,8,30,18.0,131.27
35634,2021,1,13,9,0,19.0,114.59
35635,2021,1,13,9,30,20.0,137.88
35636,2021,1,13,10,0,21.0,115.57
35637,2021,1,13,10,30,22.0,125.01
35638,2021,1,13,11,0,23.0,138.02
35639,2021,1,13,11,30,24.0,150.3
35640,2021,1,13,12,0,25.0,125.7
35641,2021,1,13,12,30,26.0,128.84
35642,2021,1,13,13,0,27.0,160.07
35643,2021,1,13,13,30,28.0,129.55
35644,2021,1,13,14,0,29.0,115.83
35645,2021,1,13,14,30,30.0,108.83
35646,2021,1,13,15,0,31.0,116.29
35647,2021,1,13,15,30,32.0,121.27
35648,2021,1,13,16,0,33.0,110.89
35649,2021,1,13,16,30,34.0,295.72
35650,2021,1,13,17,0,35.0,1242.3
35651,2021,1,13,17,30,36.0,946.95
35652,2021,1,13,18,0,37.0,185.01
35653,2021,1,13,18,30,38.0,114.33
35654,2021,1,13,19,0,39.0,141.04
35655,2021,1,13,19,30,40.0,88.06
35656,2021,1,13,20,0,41.0,64.0
35657,2021,1,13,20,30,42.0,53.61
35658,2021,1,13,21,0,43.0,60.17
35659,2021,1,13,21,30,44.0,61.98
35660,2021,1,13,22,0,45.0,59.62
35661,2021,1,13,22,30,46.0,64.68
35662,2021,1,13,23,0,47.0,61.99
35663,2021,1,13,23,30,48.0,66.24
35664,2021,1,14,0,0,1.0,61.45
35665,2021,1,14,0,30,2.0,72.38
35666,2021,1,14,1,0,3.0,61.7
35667,2021,1,14,1,30,4.0,41.0
35668,2021,1,14,2,0,5.0,54.89
35669,2021,1,14,2,30,6.0,57.42
35670,2021,1,14,3,0,7.0,42.21
35671,2021,1,14,3,30,8.0,35.23
35672,2021,1,14,4,0,9.0,23.93
35673,2021,1,14,4,30,10.0,13.01
35674,2021,1,14,5,0,11.0,43.6
35675,2021,1,14,5,30,12.0,47.44
35676,2021,1,14,6,0,13.0,65.45
35677,2021,1,14,6,30,14.0,39.16
35678,2021,1,14,7,0,15.0,32.5
35679,2021,1,14,7,30,16.0,34.17
35680,2021,1,14,8,0,17.0,43.48
35681,2021,1,14,8,30,18.0,49.68
35682,2021,1,14,9,0,19.0,27.63
35683,2021,1,14,9,30,20.0,27.12
35684,2021,1,14,10,0,21.0,38.54
35685,2021,1,14,10,30,22.0,38.0
35686,2021,1,14,11,0,23.0,18.85
35687,2021,1,14,11,30,24.0,56.41
35688,2021,1,14,12,0,25.0,62.85
35689,2021,1,14,12,30,26.0,63.74
35690,2021,1,14,13,0,27.0,65.99
35691,2021,1,14,13,30,28.0,60.13
35692,2021,1,14,14,0,29.0,56.65
35693,2021,1,14,14,30,30.0,66.79
35694,2021,1,14,15,0,31.0,43.78
35695,2021,1,14,15,30,32.0,47.26
35696,2021,1,14,16,0,33.0,61.25
35697,2021,1,14,16,30,34.0,91.87
35698,2021,1,14,17,0,35.0,142.3
35699,2021,1,14,17,30,36.0,113.21
35700,2021,1,14,18,0,37.0,83.59
35701,2021,1,14,18,30,38.0,100.43
35702,2021,1,14,19,0,39.0,119.23
35703,2021,1,14,19,30,40.0,85.17
35704,2021,1,14,20,0,41.0,78.53
35705,2021,1,14,20,30,42.0,84.38
35706,2021,1,14,21,0,43.0,88.64
35707,2021,1,14,21,30,44.0,68.0
35708,2021,1,14,22,0,45.0,57.46
35709,2021,1,14,22,30,46.0,55.76
35710,2021,1,14,23,0,47.0,60.04
35711,2021,1,14,23,30,48.0,57.79
35712,2021,1,15,0,0,1.0,52.62
35713,2021,1,15,0,30,2.0,60.12
35714,2021,1,15,1,0,3.0,60.24
35715,2021,1,15,1,30,4.0,53.04
35716,2021,1,15,2,0,5.0,42.66
35717,2021,1,15,2,30,6.0,34.78
35718,2021,1,15,3,0,7.0,60.76
35719,2021,1,15,3,30,8.0,71.63
35720,2021,1,15,4,0,9.0,60.89
35721,2021,1,15,4,30,10.0,58.2
35722,2021,1,15,5,0,11.0,59.11
35723,2021,1,15,5,30,12.0,28.97
35724,2021,1,15,6,0,13.0,69.1
35725,2021,1,15,6,30,14.0,62.69
35726,2021,1,15,7,0,15.0,56.15
35727,2021,1,15,7,30,16.0,94.69
35728,2021,1,15,8,0,17.0,81.69
35729,2021,1,15,8,30,18.0,86.32
35730,2021,1,15,9,0,19.0,74.39
35731,2021,1,15,9,30,20.0,88.87
35732,2021,1,15,10,0,21.0,96.53
35733,2021,1,15,10,30,22.0,84.78
35734,2021,1,15,11,0,23.0,79.35
35735,2021,1,15,11,30,24.0,73.5
35736,2021,1,15,12,0,25.0,85.54
35737,2021,1,15,12,30,26.0,75.58
35738,2021,1,15,13,0,27.0,85.21
35739,2021,1,15,13,30,28.0,83.66
35740,2021,1,15,14,0,29.0,78.36
35741,2021,1,15,14,30,30.0,72.02
35742,2021,1,15,15,0,31.0,87.83
35743,2021,1,15,15,30,32.0,78.74
35744,2021,1,15,16,0,33.0,72.01
35745,2021,1,15,16,30,34.0,68.78
35746,2021,1,15,17,0,35.0,99.39
35747,2021,1,15,17,30,36.0,83.87
35748,2021,1,15,18,0,37.0,63.52
35749,2021,1,15,18,30,38.0,65.63
35750,2021,1,15,19,0,39.0,80.93
35751,2021,1,15,19,30,40.0,57.24
35752,2021,1,15,20,0,41.0,54.1
35753,2021,1,15,20,30,42.0,48.08
35754,2021,1,15,21,0,43.0,60.01
35755,2021,1,15,21,30,44.0,45.08
35756,2021,1,15,22,0,45.0,56.12
35757,2021,1,15,22,30,46.0,58.57
35758,2021,1,15,23,0,47.0,52.44
35759,2021,1,15,23,30,48.0,63.19
35760,2021,1,16,0,0,1.0,68.4
35761,2021,1,16,0,30,2.0,69.99
35762,2021,1,16,1,0,3.0,68.84
35763,2021,1,16,1,30,4.0,59.9
35764,2021,1,16,2,0,5.0,27.62
35765,2021,1,16,2,30,6.0,7.47
35766,2021,1,16,3,0,7.0,19.93
35767,2021,1,16,3,30,8.0,-2.4
35768,2021,1,16,4,0,9.0,18.74
35769,2021,1,16,4,30,10.0,18.31
35770,2021,1,16,5,0,11.0,23.41
35771,2021,1,16,5,30,12.0,32.66
35772,2021,1,16,6,0,13.0,33.55
35773,2021,1,16,6,30,14.0,45.7
35774,2021,1,16,7,0,15.0,52.93
35775,2021,1,16,7,30,16.0,57.02
35776,2021,1,16,8,0,17.0,52.94
35777,2021,1,16,8,30,18.0,53.73
35778,2021,1,16,9,0,19.0,31.2
35779,2021,1,16,9,30,20.0,47.29
35780,2021,1,16,10,0,21.0,49.02
35781,2021,1,16,10,30,22.0,37.57
35782,2021,1,16,11,0,23.0,28.25
35783,2021,1,16,11,30,24.0,22.73
35784,2021,1,16,12,0,25.0,27.36
35785,2021,1,16,12,30,26.0,30.29
35786,2021,1,16,13,0,27.0,55.39
35787,2021,1,16,13,30,28.0,51.77
35788,2021,1,16,14,0,29.0,55.38
35789,2021,1,16,14,30,30.0,54.94
35790,2021,1,16,15,0,31.0,59.17
35791,2021,1,16,15,30,32.0,68.47
35792,2021,1,16,16,0,33.0,64.26
35793,2021,1,16,16,30,34.0,73.35
35794,2021,1,16,17,0,35.0,80.59
35795,2021,1,16,17,30,36.0,84.87
35796,2021,1,16,18,0,37.0,79.62
35797,2021,1,16,18,30,38.0,74.88
35798,2021,1,16,19,0,39.0,72.9
35799,2021,1,16,19,30,40.0,51.47
35800,2021,1,16,20,0,41.0,39.02
35801,2021,1,16,20,30,42.0,50.07
35802,2021,1,16,21,0,43.0,60.84
35803,2021,1,16,21,30,44.0,60.61
35804,2021,1,16,22,0,45.0,56.66
35805,2021,1,16,22,30,46.0,52.02
35806,2021,1,16,23,0,47.0,60.25
35807,2021,1,16,23,30,48.0,57.42
35808,2021,1,17,0,0,1.0,47.02
35809,2021,1,17,0,30,2.0,49.83
35810,2021,1,17,1,0,3.0,41.95
35811,2021,1,17,1,30,4.0,22.27
35812,2021,1,17,2,0,5.0,43.75
35813,2021,1,17,2,30,6.0,29.16
35814,2021,1,17,3,0,7.0,49.37
35815,2021,1,17,3,30,8.0,49.71
35816,2021,1,17,4,0,9.0,41.68
35817,2021,1,17,4,30,10.0,39.14
35818,2021,1,17,5,0,11.0,40.3
35819,2021,1,17,5,30,12.0,49.07
35820,2021,1,17,6,0,13.0,54.12
35821,2021,1,17,6,30,14.0,50.57
35822,2021,1,17,7,0,15.0,44.72
35823,2021,1,17,7,30,16.0,42.95
35824,2021,1,17,8,0,17.0,24.82
35825,2021,1,17,8,30,18.0,45.97
35826,2021,1,17,9,0,19.0,60.6
35827,2021,1,17,9,30,20.0,46.3
35828,2021,1,17,10,0,21.0,34.02
35829,2021,1,17,10,30,22.0,45.57
35830,2021,1,17,11,0,23.0,50.55
35831,2021,1,17,11,30,24.0,53.06
35832,2021,1,17,12,0,25.0,59.27
35833,2021,1,17,12,30,26.0,64.62
35834,2021,1,17,13,0,27.0,74.45
35835,2021,1,17,13,30,28.0,74.08
35836,2021,1,17,14,0,29.0,79.82
35837,2021,1,17,14,30,30.0,70.82
35838,2021,1,17,15,0,31.0,60.29
35839,2021,1,17,15,30,32.0,64.44
35840,2021,1,17,16,0,33.0,73.11
35841,2021,1,17,16,30,34.0,81.82
35842,2021,1,17,17,0,35.0,87.52
35843,2021,1,17,17,30,36.0,85.88
35844,2021,1,17,18,0,37.0,72.7
35845,2021,1,17,18,30,38.0,56.78
35846,2021,1,17,19,0,39.0,50.96
35847,2021,1,17,19,30,40.0,42.56
35848,2021,1,17,20,0,41.0,37.84
35849,2021,1,17,20,30,42.0,55.24
35850,2021,1,17,21,0,43.0,54.27
35851,2021,1,17,21,30,44.0,42.45
35852,2021,1,17,22,0,45.0,41.55
35853,2021,1,17,22,30,46.0,42.78
35854,2021,1,17,23,0,47.0,44.23
35855,2021,1,17,23,30,48.0,41.49
35856,2021,1,18,0,0,1.0,16.97
35857,2021,1,18,0,30,2.0,43.19
35858,2021,1,18,1,0,3.0,29.5
35859,2021,1,18,1,30,4.0,19.45
35860,2021,1,18,2,0,5.0,24.85
35861,2021,1,18,2,30,6.0,18.52
35862,2021,1,18,3,0,7.0,19.68
35863,2021,1,18,3,30,8.0,18.54
35864,2021,1,18,4,0,9.0,9.17
35865,2021,1,18,4,30,10.0,12.49
35866,2021,1,18,5,0,11.0,41.29
35867,2021,1,18,5,30,12.0,44.58
35868,2021,1,18,6,0,13.0,56.94
35869,2021,1,18,6,30,14.0,34.76
35870,2021,1,18,7,0,15.0,41.98
35871,2021,1,18,7,30,16.0,62.88
35872,2021,1,18,8,0,17.0,58.31
35873,2021,1,18,8,30,18.0,66.84
35874,2021,1,18,9,0,19.0,72.33
35875,2021,1,18,9,30,20.0,72.7
35876,2021,1,18,10,0,21.0,71.02
35877,2021,1,18,10,30,22.0,73.6
35878,2021,1,18,11,0,23.0,69.28
35879,2021,1,18,11,30,24.0,68.22
35880,2021,1,18,12,0,25.0,67.26
35881,2021,1,18,12,30,26.0,66.47
35882,2021,1,18,13,0,27.0,60.89
35883,2021,1,18,13,30,28.0,40.9
35884,2021,1,18,14,0,29.0,44.86
35885,2021,1,18,14,30,30.0,40.5
35886,2021,1,18,15,0,31.0,60.89
35887,2021,1,18,15,30,32.0,71.8
35888,2021,1,18,16,0,33.0,67.72
35889,2021,1,18,16,30,34.0,85.93
35890,2021,1,18,17,0,35.0,98.5
35891,2021,1,18,17,30,36.0,90.7
35892,2021,1,18,18,0,37.0,85.04
35893,2021,1,18,18,30,38.0,70.28
35894,2021,1,18,19,0,39.0,79.39
35895,2021,1,18,19,30,40.0,54.84
35896,2021,1,18,20,0,41.0,41.17
35897,2021,1,18,20,30,42.0,60.51
35898,2021,1,18,21,0,43.0,59.4
35899,2021,1,18,21,30,44.0,45.16
35900,2021,1,18,22,0,45.0,50.35
35901,2021,1,18,22,30,46.0,54.17
35902,2021,1,18,23,0,47.0,37.39
35903,2021,1,18,23,30,48.0,19.63
35904,2021,1,19,0,0,1.0,44.73
35905,2021,1,19,0,30,2.0,57.98
35906,2021,1,19,1,0,3.0,62.47
35907,2021,1,19,1,30,4.0,59.09
35908,2021,1,19,2,0,5.0,56.13
35909,2021,1,19,2,30,6.0,56.9
35910,2021,1,19,3,0,7.0,51.36
35911,2021,1,19,3,30,8.0,43.67
35912,2021,1,19,4,0,9.0,39.7
35913,2021,1,19,4,30,10.0,39.2
35914,2021,1,19,5,0,11.0,47.79
35915,2021,1,19,5,30,12.0,53.35
35916,2021,1,19,6,0,13.0,70.24
35917,2021,1,19,6,30,14.0,37.41
35918,2021,1,19,7,0,15.0,47.17
35919,2021,1,19,7,30,16.0,66.31
35920,2021,1,19,8,0,17.0,65.76
35921,2021,1,19,8,30,18.0,71.15
35922,2021,1,19,9,0,19.0,70.48
35923,2021,1,19,9,30,20.0,71.54
35924,2021,1,19,10,0,21.0,61.58
35925,2021,1,19,10,30,22.0,60.9
35926,2021,1,19,11,0,23.0,63.18
35927,2021,1,19,11,30,24.0,69.06
35928,2021,1,19,12,0,25.0,66.9
35929,2021,1,19,12,30,26.0,52.75
35930,2021,1,19,13,0,27.0,58.59
35931,2021,1,19,13,30,28.0,64.27
35932,2021,1,19,14,0,29.0,74.26
35933,2021,1,19,14,30,30.0,72.74
35934,2021,1,19,15,0,31.0,74.1
35935,2021,1,19,15,30,32.0,76.38
35936,2021,1,19,16,0,33.0,68.23
35937,2021,1,19,16,30,34.0,78.1
35938,2021,1,19,17,0,35.0,82.1
35939,2021,1,19,17,30,36.0,73.77
35940,2021,1,19,18,0,37.0,68.49
35941,2021,1,19,18,30,38.0,57.52
35942,2021,1,19,19,0,39.0,57.1
35943,2021,1,19,19,30,40.0,57.59
35944,2021,1,19,20,0,41.0,59.04
35945,2021,1,19,20,30,42.0,63.9
35946,2021,1,19,21,0,43.0,63.06
35947,2021,1,19,21,30,44.0,36.39
35948,2021,1,19,22,0,45.0,31.31
35949,2021,1,19,22,30,46.0,46.41
35950,2021,1,19,23,0,47.0,52.74
35951,2021,1,19,23,30,48.0,45.29
35952,2021,1,20,0,0,1.0,49.51
35953,2021,1,20,0,30,2.0,59.51
35954,2021,1,20,1,0,3.0,62.74
35955,2021,1,20,1,30,4.0,62.04
35956,2021,1,20,2,0,5.0,69.95
35957,2021,1,20,2,30,6.0,62.66
35958,2021,1,20,3,0,7.0,67.24
