,year,month,day,hour,minute,apx_da_hourly
38618,2021,6,13,12,0,66.0
38619,2021,6,13,12,30,66.0
38620,2021,6,13,13,0,60.0
38621,2021,6,13,13,30,60.0
38622,2021,6,13,14,0,60.0
38623,2021,6,13,14,30,60.0
38624,2021,6,13,15,0,70.0
38625,2021,6,13,15,30,70.0
38626,2021,6,13,16,0,77.0
38627,2021,6,13,16,30,77.0
38628,2021,6,13,17,0,80.0
38629,2021,6,13,17,30,80.0
38630,2021,6,13,18,0,85.5
38631,2021,6,13,18,30,85.5
38632,2021,6,13,19,0,84.4
38633,2021,6,13,19,30,84.4
38634,2021,6,13,20,0,83.0
38635,2021,6,13,20,30,83.0
38636,2021,6,13,21,0,76.0
38637,2021,6,13,21,30,76.0
38638,2021,6,13,22,0,84.0
38639,2021,6,13,22,30,84.0
38640,2021,6,13,23,0,71.9
38641,2021,6,13,23,30,71.9
38642,2021,6,14,0,0,66.0
38643,2021,6,14,0,30,66.0
38644,2021,6,14,1,0,58.0
38645,2021,6,14,1,30,58.0
38646,2021,6,14,2,0,55.0
38647,2021,6,14,2,30,55.0
38648,2021,6,14,3,0,58.0
38649,2021,6,14,3,30,58.0
38650,2021,6,14,4,0,68.09
38651,2021,6,14,4,30,68.09
38652,2021,6,14,5,0,74.0
38653,2021,6,14,5,30,74.0
38654,2021,6,14,6,0,79.8
38655,2021,6,14,6,30,79.8
38656,2021,6,14,7,0,85.8
38657,2021,6,14,7,30,85.8
38658,2021,6,14,8,0,83.0
38659,2021,6,14,8,30,83.0
38660,2021,6,14,9,0,74.0
38661,2021,6,14,9,30,74.0
38662,2021,6,14,10,0,71.2
38663,2021,6,14,10,30,71.2
38664,2021,6,14,11,0,73.7
38665,2021,6,14,11,30,73.7
38666,2021,6,14,12,0,69.9
38667,2021,6,14,12,30,69.9
38668,2021,6,14,13,0,67.7
38669,2021,6,14,13,30,67.7
38670,2021,6,14,14,0,68.5
38671,2021,6,14,14,30,68.5
38672,2021,6,14,15,0,77.6
38673,2021,6,14,15,30,77.6
38674,2021,6,14,16,0,90.0
38675,2021,6,14,16,30,90.0
38676,2021,6,14,17,0,99.0
38677,2021,6,14,17,30,99.0
38678,2021,6,14,18,0,94.4
38679,2021,6,14,18,30,94.4
38680,2021,6,14,19,0,90.9
38681,2021,6,14,19,30,90.9
38682,2021,6,14,20,0,87.0
38683,2021,6,14,20,30,87.0
38684,2021,6,14,21,0,80.1
38685,2021,6,14,21,30,80.1
38686,2021,6,14,22,0,86.0
38687,2021,6,14,22,30,86.0
38688,2021,6,14,23,0,72.0
38689,2021,6,14,23,30,72.0
38690,2021,6,15,0,0,70.0
38691,2021,6,15,0,30,70.0
38692,2021,6,15,1,0,69.0
38693,2021,6,15,1,30,69.0
38694,2021,6,15,2,0,69.4
38695,2021,6,15,2,30,69.4
38696,2021,6,15,3,0,70.0
38697,2021,6,15,3,30,70.0
38698,2021,6,15,4,0,77.0
38699,2021,6,15,4,30,77.0
38700,2021,6,15,5,0,85.0
38701,2021,6,15,5,30,85.0
38702,2021,6,15,6,0,96.0
38703,2021,6,15,6,30,96.0
38704,2021,6,15,7,0,102.5
38705,2021,6,15,7,30,102.5
38706,2021,6,15,8,0,100.0
38707,2021,6,15,8,30,100.0
38708,2021,6,15,9,0,80.0
38709,2021,6,15,9,30,80.0
38710,2021,6,15,10,0,74.4
38711,2021,6,15,10,30,74.4
38712,2021,6,15,11,0,71.0
38713,2021,6,15,11,30,71.0
38714,2021,6,15,12,0,62.0
38715,2021,6,15,12,30,62.0
38716,2021,6,15,13,0,63.2
38717,2021,6,15,13,30,63.2
38718,2021,6,15,14,0,64.7
38719,2021,6,15,14,30,64.7
38720,2021,6,15,15,0,72.9
38721,2021,6,15,15,30,72.9
38722,2021,6,15,16,0,87.0
38723,2021,6,15,16,30,87.0
38724,2021,6,15,17,0,93.25
38725,2021,6,15,17,30,93.25
38726,2021,6,15,18,0,88.4
38727,2021,6,15,18,30,88.4
38728,2021,6,15,19,0,81.0
38729,2021,6,15,19,30,81.0
38730,2021,6,15,20,0,76.2
38731,2021,6,15,20,30,76.2
38732,2021,6,15,21,0,70.1
38733,2021,6,15,21,30,70.1
38734,2021,6,15,22,0,78.6
38735,2021,6,15,22,30,78.6
38736,2021,6,15,23,0,68.0
38737,2021,6,15,23,30,68.0
38738,2021,6,16,0,0,64.0
38739,2021,6,16,0,30,64.0
38740,2021,6,16,1,0,60.0
38741,2021,6,16,1,30,60.0
38742,2021,6,16,2,0,61.1
38743,2021,6,16,2,30,61.1
38744,2021,6,16,3,0,64.0
38745,2021,6,16,3,30,64.0
38746,2021,6,16,4,0,73.3
38747,2021,6,16,4,30,73.3
38748,2021,6,16,5,0,83.0
38749,2021,6,16,5,30,83.0
38750,2021,6,16,6,0,84.3
38751,2021,6,16,6,30,84.3
38752,2021,6,16,7,0,94.0
38753,2021,6,16,7,30,94.0
38754,2021,6,16,8,0,88.0
38755,2021,6,16,8,30,88.0
38756,2021,6,16,9,0,75.9
38757,2021,6,16,9,30,75.9
38758,2021,6,16,10,0,71.0
38759,2021,6,16,10,30,71.0
38760,2021,6,16,11,0,71.9
38761,2021,6,16,11,30,71.9
38762,2021,6,16,12,0,69.7
38763,2021,6,16,12,30,69.7
38764,2021,6,16,13,0,68.7
38765,2021,6,16,13,30,68.7
38766,2021,6,16,14,0,70.6
38767,2021,6,16,14,30,70.6
38768,2021,6,16,15,0,77.4
38769,2021,6,16,15,30,77.4
38770,2021,6,16,16,0,93.1
38771,2021,6,16,16,30,93.1
38772,2021,6,16,17,0,100.0
38773,2021,6,16,17,30,100.0
38774,2021,6,16,18,0,98.0
38775,2021,6,16,18,30,98.0
38776,2021,6,16,19,0,93.3
38777,2021,6,16,19,30,93.3
38778,2021,6,16,20,0,89.2
38779,2021,6,16,20,30,89.2
38780,2021,6,16,21,0,81.85
38781,2021,6,16,21,30,81.85
38782,2021,6,16,22,0,83.0
38783,2021,6,16,22,30,83.0
38784,2021,6,16,23,0,73.0
38785,2021,6,16,23,30,73.0
38786,2021,6,17,0,0,70.5
38787,2021,6,17,0,30,70.5
38788,2021,6,17,1,0,66.7
38789,2021,6,17,1,30,66.7
38790,2021,6,17,2,0,65.0
38791,2021,6,17,2,30,65.0
38792,2021,6,17,3,0,65.0
38793,2021,6,17,3,30,65.0
38794,2021,6,17,4,0,69.6
38795,2021,6,17,4,30,69.6
38796,2021,6,17,5,0,83.2
38797,2021,6,17,5,30,83.2
38798,2021,6,17,6,0,94.8
38799,2021,6,17,6,30,94.8
38800,2021,6,17,7,0,104.8
38801,2021,6,17,7,30,104.8
38802,2021,6,17,8,0,103.4
38803,2021,6,17,8,30,103.4
38804,2021,6,17,9,0,95.0
38805,2021,6,17,9,30,95.0
38806,2021,6,17,10,0,88.0
38807,2021,6,17,10,30,88.0
38808,2021,6,17,11,0,84.2
38809,2021,6,17,11,30,84.2
38810,2021,6,17,12,0,69.7
38811,2021,6,17,12,30,69.7
38812,2021,6,17,13,0,68.0
38813,2021,6,17,13,30,68.0
38814,2021,6,17,14,0,69.0
38815,2021,6,17,14,30,69.0
38816,2021,6,17,15,0,82.0
38817,2021,6,17,15,30,82.0
38818,2021,6,17,16,0,97.0
38819,2021,6,17,16,30,97.0
38820,2021,6,17,17,0,100.0
38821,2021,6,17,17,30,100.0
38822,2021,6,17,18,0,95.0
38823,2021,6,17,18,30,95.0
38824,2021,6,17,19,0,87.6
38825,2021,6,17,19,30,87.6
38826,2021,6,17,20,0,83.53
38827,2021,6,17,20,30,83.53
38828,2021,6,17,21,0,75.88
38829,2021,6,17,21,30,75.88
38830,2021,6,17,22,0,80.0
38831,2021,6,17,22,30,80.0
38832,2021,6,17,23,0,69.4
38833,2021,6,17,23,30,69.4
38834,2021,6,18,0,0,66.0
38835,2021,6,18,0,30,66.0
38836,2021,6,18,1,0,63.3
38837,2021,6,18,1,30,63.3
38838,2021,6,18,2,0,62.0
38839,2021,6,18,2,30,62.0
38840,2021,6,18,3,0,62.0
38841,2021,6,18,3,30,62.0
38842,2021,6,18,4,0,71.4
38843,2021,6,18,4,30,71.4
38844,2021,6,18,5,0,82.4
38845,2021,6,18,5,30,82.4
38846,2021,6,18,6,0,85.0
38847,2021,6,18,6,30,85.0
38848,2021,6,18,7,0,88.0
38849,2021,6,18,7,30,88.0
38850,2021,6,18,8,0,88.0
38851,2021,6,18,8,30,88.0
38852,2021,6,18,9,0,77.0
38853,2021,6,18,9,30,77.0
38854,2021,6,18,10,0,75.0
38855,2021,6,18,10,30,75.0
38856,2021,6,18,11,0,78.0
38857,2021,6,18,11,30,78.0
38858,2021,6,18,12,0,68.4
38859,2021,6,18,12,30,68.4
38860,2021,6,18,13,0,65.8
38861,2021,6,18,13,30,65.8
38862,2021,6,18,14,0,67.0
38863,2021,6,18,14,30,67.0
38864,2021,6,18,15,0,71.0
38865,2021,6,18,15,30,71.0
38866,2021,6,18,16,0,86.1
38867,2021,6,18,16,30,86.1
38868,2021,6,18,17,0,91.0
38869,2021,6,18,17,30,91.0
38870,2021,6,18,18,0,85.0
38871,2021,6,18,18,30,85.0
38872,2021,6,18,19,0,81.0
38873,2021,6,18,19,30,81.0
38874,2021,6,18,20,0,78.0
38875,2021,6,18,20,30,78.0
38876,2021,6,18,21,0,72.25
38877,2021,6,18,21,30,72.25
38878,2021,6,18,22,0,83.0
38879,2021,6,18,22,30,83.0
38880,2021,6,18,23,0,73.5
38881,2021,6,18,23,30,73.5
38882,2021,6,19,0,0,69.0
38883,2021,6,19,0,30,69.0
38884,2021,6,19,1,0,67.1
38885,2021,6,19,1,30,67.1
38886,2021,6,19,2,0,64.0
38887,2021,6,19,2,30,64.0
38888,2021,6,19,3,0,63.7
38889,2021,6,19,3,30,63.7
38890,2021,6,19,4,0,65.0
38891,2021,6,19,4,30,65.0
38892,2021,6,19,5,0,73.0
38893,2021,6,19,5,30,73.0
38894,2021,6,19,6,0,73.1
38895,2021,6,19,6,30,73.1
38896,2021,6,19,7,0,85.5
38897,2021,6,19,7,30,85.5
38898,2021,6,19,8,0,90.0
38899,2021,6,19,8,30,90.0
38900,2021,6,19,9,0,87.5
38901,2021,6,19,9,30,87.5
38902,2021,6,19,10,0,86.0
38903,2021,6,19,10,30,86.0
38904,2021,6,19,11,0,84.5
38905,2021,6,19,11,30,84.5
38906,2021,6,19,12,0,77.7
38907,2021,6,19,12,30,77.7
38908,2021,6,19,13,0,66.0
38909,2021,6,19,13,30,66.0
38910,2021,6,19,14,0,68.0
38911,2021,6,19,14,30,68.0
38912,2021,6,19,15,0,76.0
38913,2021,6,19,15,30,76.0
38914,2021,6,19,16,0,90.0
38915,2021,6,19,16,30,90.0
38916,2021,6,19,17,0,95.0
38917,2021,6,19,17,30,95.0
38918,2021,6,19,18,0,95.0
38919,2021,6,19,18,30,95.0
38920,2021,6,19,19,0,82.0
38921,2021,6,19,19,30,82.0
38922,2021,6,19,20,0,77.0
38923,2021,6,19,20,30,77.0
38924,2021,6,19,21,0,71.3
38925,2021,6,19,21,30,71.3
38926,2021,6,19,22,0,80.0
38927,2021,6,19,22,30,80.0
38928,2021,6,19,23,0,76.0
38929,2021,6,19,23,30,76.0
38930,2021,6,20,0,0,74.0
38931,2021,6,20,0,30,74.0
38932,2021,6,20,1,0,73.5
38933,2021,6,20,1,30,73.5
38934,2021,6,20,2,0,61.1
38935,2021,6,20,2,30,61.1
38936,2021,6,20,3,0,55.0
38937,2021,6,20,3,30,55.0
38938,2021,6,20,4,0,57.1
38939,2021,6,20,4,30,57.1
38940,2021,6,20,5,0,65.0
38941,2021,6,20,5,30,65.0
38942,2021,6,20,6,0,72.6
38943,2021,6,20,6,30,72.6
38944,2021,6,20,7,0,72.6
38945,2021,6,20,7,30,72.6
38946,2021,6,20,8,0,82.0
38947,2021,6,20,8,30,82.0
38948,2021,6,20,9,0,86.0
38949,2021,6,20,9,30,86.0
38950,2021,6,20,10,0,90.2
38951,2021,6,20,10,30,90.2
38952,2021,6,20,11,0,92.7
38953,2021,6,20,11,30,92.7
38954,2021,6,20,12,0,80.4
38955,2021,6,20,12,30,80.4
38956,2021,6,20,13,0,72.8
38957,2021,6,20,13,30,72.8
38958,2021,6,20,14,0,69.25
38959,2021,6,20,14,30,69.25
38960,2021,6,20,15,0,82.0
38961,2021,6,20,15,30,82.0
38962,2021,6,20,16,0,94.0
38963,2021,6,20,16,30,94.0
38964,2021,6,20,17,0,96.0
38965,2021,6,20,17,30,96.0
38966,2021,6,20,18,0,97.0
38967,2021,6,20,18,30,97.0
38968,2021,6,20,19,0,85.8
38969,2021,6,20,19,30,85.8
38970,2021,6,20,20,0,83.0
38971,2021,6,20,20,30,83.0
38972,2021,6,20,21,0,74.2
38973,2021,6,20,21,30,74.2
38974,2021,6,20,22,0,85.9
38975,2021,6,20,22,30,85.9
38976,2021,6,20,23,0,73.0
38977,2021,6,20,23,30,73.0
38978,2021,6,21,0,0,75.0
38979,2021,6,21,0,30,75.0
38980,2021,6,21,1,0,72.1
38981,2021,6,21,1,30,72.1
38982,2021,6,21,2,0,67.0
38983,2021,6,21,2,30,67.0
38984,2021,6,21,3,0,67.0
38985,2021,6,21,3,30,67.0
38986,2021,6,21,4,0,69.6
38987,2021,6,21,4,30,69.6
38988,2021,6,21,5,0,80.3
38989,2021,6,21,5,30,80.3
38990,2021,6,21,6,0,84.1
38991,2021,6,21,6,30,84.1
38992,2021,6,21,7,0,94.0
38993,2021,6,21,7,30,94.0
38994,2021,6,21,8,0,94.9
38995,2021,6,21,8,30,94.9
38996,2021,6,21,9,0,90.6
38997,2021,6,21,9,30,90.6
38998,2021,6,21,10,0,88.0
38999,2021,6,21,10,30,88.0
39000,2021,6,21,11,0,88.7
39001,2021,6,21,11,30,88.7
39002,2021,6,21,12,0,75.2
39003,2021,6,21,12,30,75.2
39004,2021,6,21,13,0,71.1
39005,2021,6,21,13,30,71.1
39006,2021,6,21,14,0,69.0
39007,2021,6,21,14,30,69.0
39008,2021,6,21,15,0,81.0
39009,2021,6,21,15,30,81.0
39010,2021,6,21,16,0,96.0
39011,2021,6,21,16,30,96.0
39012,2021,6,21,17,0,102.5
39013,2021,6,21,17,30,102.5
39014,2021,6,21,18,0,94.5
39015,2021,6,21,18,30,94.5
39016,2021,6,21,19,0,84.6
39017,2021,6,21,19,30,84.6
39018,2021,6,21,20,0,80.0
39019,2021,6,21,20,30,80.0
39020,2021,6,21,21,0,71.2
39021,2021,6,21,21,30,71.2
39022,2021,6,21,22,0,81.8
39023,2021,6,21,22,30,81.8
39024,2021,6,21,23,0,73.4
39025,2021,6,21,23,30,73.4
39026,2021,6,22,0,0,72.9
39027,2021,6,22,0,30,72.9
39028,2021,6,22,1,0,71.0
39029,2021,6,22,1,30,71.0
39030,2021,6,22,2,0,70.0
39031,2021,6,22,2,30,70.0
39032,2021,6,22,3,0,69.0
39033,2021,6,22,3,30,69.0
39034,2021,6,22,4,0,71.0
39035,2021,6,22,4,30,71.0
39036,2021,6,22,5,0,81.1
39037,2021,6,22,5,30,81.1
39038,2021,6,22,6,0,84.0
39039,2021,6,22,6,30,84.0
39040,2021,6,22,7,0,92.0
39041,2021,6,22,7,30,92.0
39042,2021,6,22,8,0,91.0
39043,2021,6,22,8,30,91.0
39044,2021,6,22,9,0,86.0
39045,2021,6,22,9,30,86.0
39046,2021,6,22,10,0,85.5
39047,2021,6,22,10,30,85.5
39048,2021,6,22,11,0,86.1
39049,2021,6,22,11,30,86.1
39050,2021,6,22,12,0,75.0
39051,2021,6,22,12,30,75.0
39052,2021,6,22,13,0,71.0
39053,2021,6,22,13,30,71.0
39054,2021,6,22,14,0,71.0
39055,2021,6,22,14,30,71.0
39056,2021,6,22,15,0,80.2
39057,2021,6,22,15,30,80.2
39058,2021,6,22,16,0,102.4
39059,2021,6,22,16,30,102.4
39060,2021,6,22,17,0,106.4
39061,2021,6,22,17,30,106.4
39062,2021,6,22,18,0,105.0
39063,2021,6,22,18,30,105.0
39064,2021,6,22,19,0,95.6
39065,2021,6,22,19,30,95.6
39066,2021,6,22,20,0,89.0
39067,2021,6,22,20,30,89.0
39068,2021,6,22,21,0,78.2
39069,2021,6,22,21,30,78.2
39070,2021,6,22,22,0,80.0
39071,2021,6,22,22,30,80.0
39072,2021,6,22,23,0,75.0
39073,2021,6,22,23,30,75.0
39074,2021,6,23,0,0,73.0
39075,2021,6,23,0,30,73.0
39076,2021,6,23,1,0,71.5
39077,2021,6,23,1,30,71.5
39078,2021,6,23,2,0,70.6
39079,2021,6,23,2,30,70.6
39080,2021,6,23,3,0,69.0
39081,2021,6,23,3,30,69.0
39082,2021,6,23,4,0,75.0
39083,2021,6,23,4,30,75.0
39084,2021,6,23,5,0,86.0
39085,2021,6,23,5,30,86.0
39086,2021,6,23,6,0,96.6
39087,2021,6,23,6,30,96.6
39088,2021,6,23,7,0,99.1
39089,2021,6,23,7,30,99.1
39090,2021,6,23,8,0,94.9
39091,2021,6,23,8,30,94.9
39092,2021,6,23,9,0,83.8
39093,2021,6,23,9,30,83.8
39094,2021,6,23,10,0,82.0
39095,2021,6,23,10,30,82.0
39096,2021,6,23,11,0,84.0
39097,2021,6,23,11,30,84.0
39098,2021,6,23,12,0,76.0
39099,2021,6,23,12,30,76.0
39100,2021,6,23,13,0,72.2
39101,2021,6,23,13,30,72.2
39102,2021,6,23,14,0,75.0
39103,2021,6,23,14,30,75.0
39104,2021,6,23,15,0,88.0
39105,2021,6,23,15,30,88.0
39106,2021,6,23,16,0,116.2
39107,2021,6,23,16,30,116.2
39108,2021,6,23,17,0,132.0
39109,2021,6,23,17,30,132.0
39110,2021,6,23,18,0,132.0
39111,2021,6,23,18,30,132.0
39112,2021,6,23,19,0,115.0
39113,2021,6,23,19,30,115.0
39114,2021,6,23,20,0,103.0
39115,2021,6,23,20,30,103.0
39116,2021,6,23,21,0,86.3
39117,2021,6,23,21,30,86.3
39118,2021,6,23,22,0,82.6
39119,2021,6,23,22,30,82.6
39120,2021,6,23,23,0,75.0
39121,2021,6,23,23,30,75.0
39122,2021,6,24,0,0,73.0
39123,2021,6,24,0,30,73.0
39124,2021,6,24,1,0,72.07
39125,2021,6,24,1,30,72.07
39126,2021,6,24,2,0,70.4
39127,2021,6,24,2,30,70.4
39128,2021,6,24,3,0,68.5
39129,2021,6,24,3,30,68.5
39130,2021,6,24,4,0,76.5
39131,2021,6,24,4,30,76.5
39132,2021,6,24,5,0,88.0
39133,2021,6,24,5,30,88.0
39134,2021,6,24,6,0,96.2
39135,2021,6,24,6,30,96.2
39136,2021,6,24,7,0,102.5
39137,2021,6,24,7,30,102.5
39138,2021,6,24,8,0,103.0
39139,2021,6,24,8,30,103.0
39140,2021,6,24,9,0,95.6
39141,2021,6,24,9,30,95.6
39142,2021,6,24,10,0,91.0
39143,2021,6,24,10,30,91.0
39144,2021,6,24,11,0,91.1
39145,2021,6,24,11,30,91.1
39146,2021,6,24,12,0,79.5
39147,2021,6,24,12,30,79.5
39148,2021,6,24,13,0,76.7
39149,2021,6,24,13,30,76.7
39150,2021,6,24,14,0,76.62
39151,2021,6,24,14,30,76.62
39152,2021,6,24,15,0,88.8
39153,2021,6,24,15,30,88.8
39154,2021,6,24,16,0,99.0
39155,2021,6,24,16,30,99.0
39156,2021,6,24,17,0,102.5
39157,2021,6,24,17,30,102.5
39158,2021,6,24,18,0,101.0
39159,2021,6,24,18,30,101.0
39160,2021,6,24,19,0,90.7
39161,2021,6,24,19,30,90.7
39162,2021,6,24,20,0,82.9
39163,2021,6,24,20,30,82.9
39164,2021,6,24,21,0,76.0
39165,2021,6,24,21,30,76.0
39166,2021,6,24,22,0,80.0
39167,2021,6,24,22,30,80.0
39168,2021,6,24,23,0,71.1
39169,2021,6,24,23,30,71.1
39170,2021,6,25,0,0,70.0
39171,2021,6,25,0,30,70.0
39172,2021,6,25,1,0,68.7
39173,2021,6,25,1,30,68.7
39174,2021,6,25,2,0,68.0
39175,2021,6,25,2,30,68.0
39176,2021,6,25,3,0,70.0
39177,2021,6,25,3,30,70.0
39178,2021,6,25,4,0,75.0
39179,2021,6,25,4,30,75.0
39180,2021,6,25,5,0,82.3
39181,2021,6,25,5,30,82.3
39182,2021,6,25,6,0,87.1
39183,2021,6,25,6,30,87.1
39184,2021,6,25,7,0,95.0
39185,2021,6,25,7,30,95.0
39186,2021,6,25,8,0,94.0
39187,2021,6,25,8,30,94.0
39188,2021,6,25,9,0,87.0
39189,2021,6,25,9,30,87.0
39190,2021,6,25,10,0,85.8
39191,2021,6,25,10,30,85.8
39192,2021,6,25,11,0,87.6
39193,2021,6,25,11,30,87.6
39194,2021,6,25,12,0,77.0
39195,2021,6,25,12,30,77.0
39196,2021,6,25,13,0,75.7
39197,2021,6,25,13,30,75.7
39198,2021,6,25,14,0,74.0
39199,2021,6,25,14,30,74.0
39200,2021,6,25,15,0,81.8
39201,2021,6,25,15,30,81.8
39202,2021,6,25,16,0,94.75
39203,2021,6,25,16,30,94.75
39204,2021,6,25,17,0,97.0
39205,2021,6,25,17,30,97.0
39206,2021,6,25,18,0,98.1
39207,2021,6,25,18,30,98.1
39208,2021,6,25,19,0,90.0
39209,2021,6,25,19,30,90.0
39210,2021,6,25,20,0,85.0
39211,2021,6,25,20,30,85.0
39212,2021,6,25,21,0,82.0
39213,2021,6,25,21,30,82.0
39214,2021,6,25,22,0,86.0
39215,2021,6,25,22,30,86.0
39216,2021,6,25,23,0,85.0
39217,2021,6,25,23,30,85.0
39218,2021,6,26,0,0,78.0
39219,2021,6,26,0,30,78.0
39220,2021,6,26,1,0,72.6
39221,2021,6,26,1,30,72.6
39222,2021,6,26,2,0,72.5
39223,2021,6,26,2,30,72.5
39224,2021,6,26,3,0,71.0
39225,2021,6,26,3,30,71.0
39226,2021,6,26,4,0,70.8
39227,2021,6,26,4,30,70.8
39228,2021,6,26,5,0,82.0
39229,2021,6,26,5,30,82.0
39230,2021,6,26,6,0,77.0
39231,2021,6,26,6,30,77.0
39232,2021,6,26,7,0,88.0
39233,2021,6,26,7,30,88.0
39234,2021,6,26,8,0,93.2
39235,2021,6,26,8,30,93.2
39236,2021,6,26,9,0,90.0
39237,2021,6,26,9,30,90.0
39238,2021,6,26,10,0,91.0
39239,2021,6,26,10,30,91.0
39240,2021,6,26,11,0,90.0
39241,2021,6,26,11,30,90.0
39242,2021,6,26,12,0,81.1
39243,2021,6,26,12,30,81.1
39244,2021,6,26,13,0,76.0
39245,2021,6,26,13,30,76.0
39246,2021,6,26,14,0,75.0
39247,2021,6,26,14,30,75.0
39248,2021,6,26,15,0,79.0
39249,2021,6,26,15,30,79.0
39250,2021,6,26,16,0,99.8
39251,2021,6,26,16,30,99.8
39252,2021,6,26,17,0,105.0
39253,2021,6,26,17,30,105.0
39254,2021,6,26,18,0,105.0
39255,2021,6,26,18,30,105.0
39256,2021,6,26,19,0,98.0
39257,2021,6,26,19,30,98.0
39258,2021,6,26,20,0,90.0
39259,2021,6,26,20,30,90.0
39260,2021,6,26,21,0,83.55
39261,2021,6,26,21,30,83.55
39262,2021,6,26,22,0,99.0
39263,2021,6,26,22,30,99.0
39264,2021,6,26,23,0,81.0
39265,2021,6,26,23,30,81.0
39266,2021,6,27,0,0,76.0
39267,2021,6,27,0,30,76.0
39268,2021,6,27,1,0,73.5
39269,2021,6,27,1,30,73.5
39270,2021,6,27,2,0,71.4
39271,2021,6,27,2,30,71.4
39272,2021,6,27,3,0,70.0
39273,2021,6,27,3,30,70.0
39274,2021,6,27,4,0,70.0
39275,2021,6,27,4,30,70.0
39276,2021,6,27,5,0,73.5
39277,2021,6,27,5,30,73.5
39278,2021,6,27,6,0,73.5
39279,2021,6,27,6,30,73.5
39280,2021,6,27,7,0,80.0
39281,2021,6,27,7,30,80.0
39282,2021,6,27,8,0,87.5
39283,2021,6,27,8,30,87.5
39284,2021,6,27,9,0,94.0
39285,2021,6,27,9,30,94.0
39286,2021,6,27,10,0,96.0
39287,2021,6,27,10,30,96.0
39288,2021,6,27,11,0,97.6
39289,2021,6,27,11,30,97.6
39290,2021,6,27,12,0,82.0
39291,2021,6,27,12,30,82.0
39292,2021,6,27,13,0,76.4
39293,2021,6,27,13,30,76.4
39294,2021,6,27,14,0,76.0
39295,2021,6,27,14,30,76.0
39296,2021,6,27,15,0,84.0
39297,2021,6,27,15,30,84.0
39298,2021,6,27,16,0,103.0
39299,2021,6,27,16,30,103.0
39300,2021,6,27,17,0,103.8
39301,2021,6,27,17,30,103.8
39302,2021,6,27,18,0,103.0
39303,2021,6,27,18,30,103.0
39304,2021,6,27,19,0,91.7
39305,2021,6,27,19,30,91.7
39306,2021,6,27,20,0,87.0
39307,2021,6,27,20,30,87.0
39308,2021,6,27,21,0,79.0
39309,2021,6,27,21,30,79.0
39310,2021,6,27,22,0,94.6
39311,2021,6,27,22,30,94.6
39312,2021,6,27,23,0,75.95
39313,2021,6,27,23,30,75.95
39314,2021,6,28,0,0,72.4
39315,2021,6,28,0,30,72.4
39316,2021,6,28,1,0,70.0
39317,2021,6,28,1,30,70.0
39318,2021,6,28,2,0,70.0
39319,2021,6,28,2,30,70.0
39320,2021,6,28,3,0,68.0
39321,2021,6,28,3,30,68.0
39322,2021,6,28,4,0,74.0
39323,2021,6,28,4,30,74.0
39324,2021,6,28,5,0,86.0
39325,2021,6,28,5,30,86.0
39326,2021,6,28,6,0,88.0
39327,2021,6,28,6,30,88.0
39328,2021,6,28,7,0,99.0
39329,2021,6,28,7,30,99.0
39330,2021,6,28,8,0,99.2
39331,2021,6,28,8,30,99.2
39332,2021,6,28,9,0,94.0
39333,2021,6,28,9,30,94.0
39334,2021,6,28,10,0,97.9
39335,2021,6,28,10,30,97.9
39336,2021,6,28,11,0,98.0
39337,2021,6,28,11,30,98.0
39338,2021,6,28,12,0,82.9
39339,2021,6,28,12,30,82.9
39340,2021,6,28,13,0,76.6
39341,2021,6,28,13,30,76.6
39342,2021,6,28,14,0,77.0
39343,2021,6,28,14,30,77.0
39344,2021,6,28,15,0,95.0
39345,2021,6,28,15,30,95.0
39346,2021,6,28,16,0,115.0
39347,2021,6,28,16,30,115.0
39348,2021,6,28,17,0,118.5
39349,2021,6,28,17,30,118.5
39350,2021,6,28,18,0,110.0
39351,2021,6,28,18,30,110.0
39352,2021,6,28,19,0,98.0
39353,2021,6,28,19,30,98.0
39354,2021,6,28,20,0,89.2
39355,2021,6,28,20,30,89.2
39356,2021,6,28,21,0,78.5
39357,2021,6,28,21,30,78.5
39358,2021,6,28,22,0,82.6
39359,2021,6,28,22,30,82.6
39360,2021,6,28,23,0,80.0
39361,2021,6,28,23,30,80.0
39362,2021,6,29,0,0,76.0
39363,2021,6,29,0,30,76.0
39364,2021,6,29,1,0,74.0
39365,2021,6,29,1,30,74.0
39366,2021,6,29,2,0,73.5
39367,2021,6,29,2,30,73.5
39368,2021,6,29,3,0,73.0
39369,2021,6,29,3,30,73.0
39370,2021,6,29,4,0,75.1
39371,2021,6,29,4,30,75.1
39372,2021,6,29,5,0,85.0
39373,2021,6,29,5,30,85.0
39374,2021,6,29,6,0,94.5
39375,2021,6,29,6,30,94.5
39376,2021,6,29,7,0,101.25
39377,2021,6,29,7,30,101.25
39378,2021,6,29,8,0,104.0
39379,2021,6,29,8,30,104.0
39380,2021,6,29,9,0,102.9
39381,2021,6,29,9,30,102.9
39382,2021,6,29,10,0,100.2
39383,2021,6,29,10,30,100.2
39384,2021,6,29,11,0,102.0
39385,2021,6,29,11,30,102.0
39386,2021,6,29,12,0,89.9
39387,2021,6,29,12,30,89.9
39388,2021,6,29,13,0,76.9
39389,2021,6,29,13,30,76.9
39390,2021,6,29,14,0,76.9
39391,2021,6,29,14,30,76.9
39392,2021,6,29,15,0,88.9
39393,2021,6,29,15,30,88.9
